O,D,O행정동명,D행정동명,naver_p,naver_c,time_pt,time_car
1171061000,1162057500,삼전동,행운동,"https://map.naver.com/p/directions/14147747.104689183,4509282.331481713/14132997.984603817,4506355.177112743/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14147747.104689183,4509282.331481713/14132997.984603817,4506355.177112743/-/car?c=15.00,0,0,0,dh",58,43
1162059500,1144074000,청룡동,상암동,"https://map.naver.com/p/directions/14131553.180064756,4505934.368645396/14123419.688261641,4519076.292739496/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14131553.180064756,4505934.368645396/14123419.688261641,4519076.292739496/-/car?c=15.00,0,0,0,dh",63,31
1144074000,1162059500,상암동,청룡동,"https://map.naver.com/p/directions/14123419.688261641,4519076.292739496/14131553.180064756,4505934.368645396/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14123419.688261641,4519076.292739496/14131553.180064756,4505934.368645396/-/car?c=15.00,0,0,0,dh",67,42
1132069000,1156054000,방학제1동,여의동,"https://map.naver.com/p/directions/14142423.038534962,4532228.89727101/14129727.885506168,4513018.479859606/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14142423.038534962,4532228.89727101/14129727.885506168,4513018.479859606/-/car?c=15.00,0,0,0,dh",64,53
1156054000,1132069000,여의동,방학제1동,"https://map.naver.com/p/directions/14129727.885506168,4513018.479859606/14142423.038534962,4532228.89727101/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14129727.885506168,4513018.479859606/14142423.038534962,4532228.89727101/-/car?c=15.00,0,0,0,dh",60,57
1153052000,1153072000,구로제1동,고척제1동,"https://map.naver.com/p/directions/14123605.146533303,4508035.890368326/14122294.281605568,4509095.125813544/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14123605.146533303,4508035.890368326/14122294.281605568,4509095.125813544/-/car?c=15.00,0,0,0,dh",19,11
1153072000,1168073000,고척제1동,일원1동,"https://map.naver.com/p/directions/14122294.281605568,4509095.125813544/14147612.252258036,4508081.101323317/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14122294.281605568,4509095.125813544/14147612.252258036,4508081.101323317/-/car?c=15.00,0,0,0,dh",89,49
1168073000,1153052000,일원1동,구로제1동,"https://map.naver.com/p/directions/14147612.252258036,4508081.101323317/14123605.146533303,4508035.890368326/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14147612.252258036,4508081.101323317/14123605.146533303,4508035.890368326/-/car?c=15.00,0,0,0,dh",77,46
1126068000,1114052000,신내1동,소공동,"https://map.naver.com/p/directions/14148536.604781788,4524513.2512006285/14134811.802122902,4518070.356441788/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14148536.604781788,4524513.2512006285/14134811.802122902,4518070.356441788/-/car?c=15.00,0,0,0,dh",50,50
1147054000,1147051000,목4동,목1동,"https://map.naver.com/p/directions/14122735.48527538,4513912.139414505/14123379.279286483,4512827.097483822/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14122735.48527538,4513912.139414505/14123379.279286483,4512827.097483822/-/car?c=15.00,0,0,0,dh",14,6
1147051000,1147054000,목1동,목4동,"https://map.naver.com/p/directions/14123379.279286483,4512827.097483822/14122735.48527538,4513912.139414505/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14123379.279286483,4512827.097483822/14122735.48527538,4513912.139414505/-/car?c=15.00,0,0,0,dh",17,7
1165065100,1120057000,양재1동,행당제2동,"https://map.naver.com/p/directions/14139574.461821156,4504814.89430338/14140862.606440818,4516982.494793404/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139574.461821156,4504814.89430338/14140862.606440818,4516982.494793404/-/car?c=15.00,0,0,0,dh",92,39
1120057000,1120064500,행당제2동,옥수동,"https://map.naver.com/p/directions/14140862.606440818,4516982.494793404/14139195.062732633,4514943.114079408/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14140862.606440818,4516982.494793404/14139195.062732633,4514943.114079408/-/car?c=15.00,0,0,0,dh",32,12
1120064500,1165065100,옥수동,양재1동,"https://map.naver.com/p/directions/14139195.062732633,4514943.114079408/14139574.461821156,4504814.89430338/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139195.062732633,4514943.114079408/14139574.461821156,4504814.89430338/-/car?c=15.00,0,0,0,dh",73,39
1129071500,1129052500,월곡제1동,성북동,"https://map.naver.com/p/directions/14141626.113432324,4524137.286134118/14136910.196788253,4522506.481750736/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14141626.113432324,4524137.286134118/14136910.196788253,4522506.481750736/-/car?c=15.00,0,0,0,dh",41,21
1129052500,1111064000,성북동,이화동,"https://map.naver.com/p/directions/14136910.196788253,4522506.481750736/14137852.16005545,4520307.394047362/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14136910.196788253,4522506.481750736/14137852.16005545,4520307.394047362/-/car?c=15.00,0,0,0,dh",20,10
1111064000,1129052500,이화동,성북동,"https://map.naver.com/p/directions/14137852.16005545,4520307.394047362/14136910.196788253,4522506.481750736/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14137852.16005545,4520307.394047362/14136910.196788253,4522506.481750736/-/car?c=15.00,0,0,0,dh",20,6
1129052500,1129071500,성북동,월곡제1동,"https://map.naver.com/p/directions/14136910.196788253,4522506.481750736/14141626.113432324,4524137.286134118/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14136910.196788253,4522506.481750736/14141626.113432324,4524137.286134118/-/car?c=15.00,0,0,0,dh",36,25
1154561000,1162059500,독산제1동,청룡동,"https://map.naver.com/p/directions/14125749.059738442,4504196.34639618/14131553.180064756,4505934.368645396/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14125749.059738442,4504196.34639618/14131553.180064756,4505934.368645396/-/car?c=15.00,0,0,0,dh",42,26
1162059500,1154561000,청룡동,독산제1동,"https://map.naver.com/p/directions/14131553.180064756,4505934.368645396/14125749.059738442,4504196.34639618/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14131553.180064756,4505934.368645396/14125749.059738442,4504196.34639618/-/car?c=15.00,0,0,0,dh",42,22
1165062000,1114058000,방배3동,장충동,"https://map.naver.com/p/directions/14137291.35472473,4505453.027733096/14138026.697885063,4516836.189000552/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14137291.35472473,4505453.027733096/14138026.697885063,4516836.189000552/-/car?c=15.00,0,0,0,dh",56,28
1114058000,1165053000,장충동,서초3동,"https://map.naver.com/p/directions/14138026.697885063,4516836.189000552/14138479.690288948,4507030.990309206/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14138026.697885063,4516836.189000552/14138479.690288948,4507030.990309206/-/car?c=15.00,0,0,0,dh",36,24
1111071000,1129062000,숭인제2동,정릉제1동,"https://map.naver.com/p/directions/14139934.368866839,4519568.246749468/14139361.674614504,4523918.877314283/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139934.368866839,4519568.246749468/14139361.674614504,4523918.877314283/-/car?c=15.00,0,0,0,dh",23,23
1153054000,1162054500,구로제3동,청림동,"https://map.naver.com/p/directions/14125797.739751766,4506964.570993717/14133047.677624507,4507550.851555548/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14125797.739751766,4506964.570993717/14133047.677624507,4507550.851555548/-/car?c=15.00,0,0,0,dh",37,20
1171068000,1168063000,잠실3동,대치4동,"https://map.naver.com/p/directions/14148062.70657753,4511374.782011103/14143677.074862648,4509249.516646809/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14148062.70657753,4511374.782011103/14143677.074862648,4509249.516646809/-/car?c=15.00,0,0,0,dh",34,21
1168063000,1171068000,대치4동,잠실3동,"https://map.naver.com/p/directions/14143677.074862648,4509249.516646809/14148062.70657753,4511374.782011103/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14143677.074862648,4509249.516646809/14148062.70657753,4511374.782011103/-/car?c=15.00,0,0,0,dh",35,19
1174062000,1168064000,천호제3동,역삼1동,"https://map.naver.com/p/directions/14152254.720302079,4514552.346253411/14141141.762327882,4509006.762184651/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14152254.720302079,4514552.346253411/14141141.762327882,4509006.762184651/-/car?c=15.00,0,0,0,dh",49,43
1168064000,1174061000,역삼1동,천호제2동,"https://map.naver.com/p/directions/14141141.762327882,4509006.762184651/14151055.508823609,4515225.470640347/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14141141.762327882,4509006.762184651/14151055.508823609,4515225.470640347/-/car?c=15.00,0,0,0,dh",45,36
1171062000,1168058000,가락본동,삼성1동,"https://map.naver.com/p/directions/14150927.435749453,4508599.918851647/14144251.45003929,4511266.291890417/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14150927.435749453,4508599.918851647/14144251.45003929,4511266.291890417/-/car?c=15.00,0,0,0,dh",28,23
1168058000,1171062000,삼성1동,가락본동,"https://map.naver.com/p/directions/14144251.45003929,4511266.291890417/14150927.435749453,4508599.918851647/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14144251.45003929,4511266.291890417/14150927.435749453,4508599.918851647/-/car?c=15.00,0,0,0,dh",30,23
1156071000,1153054000,대림제2동,구로제3동,"https://map.naver.com/p/directions/14126476.888833143,4507619.745203356/14125797.739751766,4506964.570993717/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14126476.888833143,4507619.745203356/14125797.739751766,4506964.570993717/-/car?c=15.00,0,0,0,dh",13,5
1153054000,1156071000,구로제3동,대림제2동,"https://map.naver.com/p/directions/14125797.739751766,4506964.570993717/14126476.888833143,4507619.745203356/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14125797.739751766,4506964.570993717/14126476.888833143,4507619.745203356/-/car?c=15.00,0,0,0,dh",10,13
1156071000,1165054000,대림제2동,잠원동,"https://map.naver.com/p/directions/14126476.888833143,4507619.745203356/14139060.477468261,4511397.060644609/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14126476.888833143,4507619.745203356/14139060.477468261,4511397.060644609/-/car?c=15.00,0,0,0,dh",53,44
1147055000,1168053100,목5동,논현2동,"https://map.naver.com/p/directions/14124225.69703473,4514270.2100037355/14141598.817893181,4511162.751411186/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14124225.69703473,4514270.2100037355/14141598.817893181,4511162.751411186/-/car?c=15.00,0,0,0,dh",54,41
1165056000,1144069000,반포1동,망원제1동,"https://map.naver.com/p/directions/14139480.819865499,4509774.336206498/14126386.330427386,4516542.262238444/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139480.819865499,4509774.336206498/14126386.330427386,4516542.262238444/-/car?c=15.00,0,0,0,dh",60,48
1144069000,1165056000,망원제1동,반포1동,"https://map.naver.com/p/directions/14126386.330427386,4516542.262238444/14139480.819865499,4509774.336206498/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14126386.330427386,4516542.262238444/14139480.819865499,4509774.336206498/-/car?c=15.00,0,0,0,dh",60,55
1165056000,1168060000,반포1동,대치1동,"https://map.naver.com/p/directions/14139480.819865499,4509774.336206498/14144165.889878668,4508078.935054143/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139480.819865499,4509774.336206498/14144165.889878668,4508078.935054143/-/car?c=15.00,0,0,0,dh",27,17
1168060000,1165056000,대치1동,반포1동,"https://map.naver.com/p/directions/14144165.889878668,4508078.935054143/14139480.819865499,4509774.336206498/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14144165.889878668,4508078.935054143/14139480.819865499,4509774.336206498/-/car?c=15.00,0,0,0,dh",32,33
1162076500,1165053000,미성동,서초3동,"https://map.naver.com/p/directions/14128144.443673281,4505427.5313866995/14138479.690288948,4507030.990309206/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14128144.443673281,4505427.5313866995/14138479.690288948,4507030.990309206/-/car?c=15.00,0,0,0,dh",44,33
1165053000,1162076500,서초3동,미성동,"https://map.naver.com/p/directions/14138479.690288948,4507030.990309206/14128144.443673281,4505427.5313866995/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14138479.690288948,4507030.990309206/14128144.443673281,4505427.5313866995/-/car?c=15.00,0,0,0,dh",47,32
1171051000,1165053000,풍납1동,서초3동,"https://map.naver.com/p/directions/14150252.928690838,4514413.635684067/14138479.690288948,4507030.990309206/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14150252.928690838,4514413.635684067/14138479.690288948,4507030.990309206/-/car?c=15.00,0,0,0,dh",63,42
1165053000,1171051000,서초3동,풍납1동,"https://map.naver.com/p/directions/14138479.690288948,4507030.990309206/14150252.928690838,4514413.635684067/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14138479.690288948,4507030.990309206/14150252.928690838,4514413.635684067/-/car?c=15.00,0,0,0,dh",61,43
1132068000,1111051500,쌍문제3동,청운효자동,"https://map.naver.com/p/directions/14140885.627311517,4529703.124607693/14134064.692492394,4520934.019291317/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14140885.627311517,4529703.124607693/14134064.692492394,4520934.019291317/-/car?c=15.00,0,0,0,dh",58,36
1111051500,1132068000,청운효자동,쌍문제3동,"https://map.naver.com/p/directions/14134064.692492394,4520934.019291317/14140885.627311517,4529703.124607693/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14134064.692492394,4520934.019291317/14140885.627311517,4529703.124607693/-/car?c=15.00,0,0,0,dh",52,37
1129066000,1168056500,길음제1동,청담동,"https://map.naver.com/p/directions/14139793.382731747,4524265.381581323/14143363.52125293,4512620.327766103/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139793.382731747,4524265.381581323/14143363.52125293,4512620.327766103/-/car?c=15.00,0,0,0,dh",64,30
1168056500,1129066000,청담동,길음제1동,"https://map.naver.com/p/directions/14143363.52125293,4512620.327766103/14139793.382731747,4524265.381581323/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14143363.52125293,4512620.327766103/14139793.382731747,4524265.381581323/-/car?c=15.00,0,0,0,dh",58,38
1129066000,1111051500,길음제1동,청운효자동,"https://map.naver.com/p/directions/14139793.382731747,4524265.381581323/14134064.692492394,4520934.019291317/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139793.382731747,4524265.381581323/14134064.692492394,4520934.019291317/-/car?c=15.00,0,0,0,dh",47,21
1111051500,1129066000,청운효자동,길음제1동,"https://map.naver.com/p/directions/14134064.692492394,4520934.019291317/14139793.382731747,4524265.381581323/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14134064.692492394,4520934.019291317/14139793.382731747,4524265.381581323/-/car?c=15.00,0,0,0,dh",53,21
1150064100,1150051000,방화제3동,염창동,"https://map.naver.com/p/directions/14117688.871820012,4520741.451189979/14123375.81725032,4516885.854189404/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14117688.871820012,4520741.451189979/14123375.81725032,4516885.854189404/-/car?c=15.00,0,0,0,dh",53,22
1150051000,1150064100,염창동,방화제3동,"https://map.naver.com/p/directions/14123375.81725032,4516885.854189404/14117688.871820012,4520741.451189979/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14123375.81725032,4516885.854189404/14117688.871820012,4520741.451189979/-/car?c=15.00,0,0,0,dh",49,39
1130564500,1120069000,우이동,성수2가제3동,"https://map.naver.com/p/directions/14137688.409084493,4531771.061783867/14144026.840702718,4515420.776140581/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14137688.409084493,4531771.061783867/14144026.840702718,4515420.776140581/-/car?c=15.00,0,0,0,dh",67,44
1120069000,1130564500,성수2가제3동,우이동,"https://map.naver.com/p/directions/14144026.840702718,4515420.776140581/14137688.409084493,4531771.061783867/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14144026.840702718,4515420.776140581/14137688.409084493,4531771.061783867/-/car?c=15.00,0,0,0,dh",73,48
1117057000,1144056500,원효로제2동,공덕동,"https://map.naver.com/p/directions/14132343.42599795,4513815.315183297/14133042.634851571,4516037.473876956/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14132343.42599795,4513815.315183297/14133042.634851571,4516037.473876956/-/car?c=15.00,0,0,0,dh",25,12
1144056500,1117057000,공덕동,원효로제2동,"https://map.naver.com/p/directions/14133042.634851571,4516037.473876956/14132343.42599795,4513815.315183297/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14133042.634851571,4516037.473876956/14132343.42599795,4513815.315183297/-/car?c=15.00,0,0,0,dh",26,15
1162073500,1162059500,대학동,청룡동,"https://map.naver.com/p/directions/14132303.15060618,4502543.392489391/14131553.180064756,4505934.368645396/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14132303.15060618,4502543.392489391/14131553.180064756,4505934.368645396/-/car?c=15.00,0,0,0,dh",32,11
1162059500,1162074500,청룡동,삼성동,"https://map.naver.com/p/directions/14131553.180064756,4505934.368645396/14129809.104206651,4503569.253561193/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14131553.180064756,4505934.368645396/14129809.104206651,4503569.253561193/-/car?c=15.00,0,0,0,dh",21,10
